Run,Efficiency,Epack_Wh_kg,L_over_D,Harvest_kW,SiC_Gain,Range_km
492,0.912603701606566,471.324326617551,21.7157471174662,5.55784922450574,1.27865634539495,5391.87040543075
493,0.939826368431455,326.452871889818,18.5508627554166,22.4436847891436,1.30039050039424,3898.39221346163
494,0.98,569.365734124529,20.3789787710436,25.9776962560256,1,7051.1046700182
495,0.98,609.860057984451,17.4390827257362,11.6596460965935,1.30619094050802,7505.0650698335
496,0.851153166375528,472.713345492665,25.4053906385034,18.7148792685804,1,5077.180946294
497,0.832641458075298,459.377144602436,27.6469962122155,24.8316719299976,1,4843.23333216972
498,0.831526101684451,390.527309142755,22.354755822671,18.6271231487884,1,4105.63745445244
499,0.922058141270844,571.753671971303,19.5154178781354,8.03347849816631,1.02414187408415,6612.09860328887
500,0.98,497.390398526192,19.7843500596282,24.8520037145601,1,6166.09727286666
501,0.921102935837056,385.157485616428,22.0094137436504,14.3138755635708,1.02987150943556,4474.17479292582
502,0.838312879480959,513.59006819527,24.1160845212356,10.9025209729338,1,5409.28378302126
503,0.98,648.313380349632,24.0522933151853,1.71502004374427,1,7946.88106821161
504,0.98,591.121252701017,19.3799285923284,14.8120320681659,1.12039432389333,7284.78271986787
505,0.844325823357096,535.376860825809,16.5412124272675,4.73002572386883,1.02529737901551,5662.38740888003
506,0.98,516.626306215101,20.8166098205276,12.847866128864,1,6366.44497755384
507,0.892763847071725,436.880233999517,20.6121921781157,11.2279323444646,1.30838130425765,4905.45765641107
508,0.98,684.746175764256,17.8206019181895,20.6146398753551,1.28470391592733,8448.74769434568
509,0.961079083621706,584.385999202875,20.0232413319384,22.2889415216665,1.15482425255227,7084.7788139183
510,0.922383840193806,355.071278428427,24.3554868432746,8.70353552127074,1,4117.98411829382
511,0.95940546119194,302.113836626531,24.5265408416815,25.3121825425577,1.22371491260605,3695.97474801235
512,0.98,391.532374208308,21.2904337976134,24.0608933454918,1,4867.01061048752
513,0.918247771111608,554.921010257789,23.1726948617938,18.6438894746798,1,6420.79639001764
514,0.855462218062418,814.022099528793,20.0110327968818,4.10816665486051,1,8715.10752926031
515,0.98,492.903428087307,21.6446771481057,16.7107511999235,1.39845995639343,6087.19660259729
516,0.818006353594028,413.706826246052,19.0623470338739,27.4124759728147,1.01982529814995,4297.45589347166
517,0.863372293123458,687.616623196448,22.9668646386214,17.7288797977905,1,7466.78413030316
518,0.98,577.761468154897,23.6104274353188,13.7854093730622,1,7118.10708845429
519,0.98,499.229038073977,20.6914478175416,15.0128887316446,1.34838940733842,6159.69360927725
520,0.887327037888234,446.267295298721,24.0039777330786,16.8640250326341,1.17109773805756,4994.70468168484
521,0.866086288933383,433.62894169965,19.5641490386947,15.138087402957,1,4733.83368095563
522,0.87149399293982,430.875035800424,27.0340889329017,9.5083192927115,1.0935524621994,4718.67189703715
523,0.864076239038871,381.350095066779,22.0481625513701,13.5415514767231,1.09332383707203,4154.0472473925
524,0.866302263292686,606.151231917791,21.5115068602252,18.4603869939353,1.24189588620243,6611.85412645272
525,0.98,562.424270327387,23.2600421927898,16.2411439435802,1,6937.44627470462
526,0.849028753173984,471.055995452336,23.3437453359212,8.69820571274457,1.14428947209901,5021.40613642876
527,0.893453264979026,569.306664905327,16.9363214778344,18.8717735251497,1,6408.69437469077
528,0.895601194630941,654.602593408255,23.9080708399981,11.1419757749771,1.2133434603052,7358.22210875568
529,0.98,554.424966039289,19.4882438868325,17.0910309228212,1,6841.95346489438
530,0.89098570141494,388.54223902946,23.5159521703416,23.3433015117599,1.01452867145416,4389.71538574982
531,0.857067756845927,438.746773568828,24.5484252058574,23.9681163600526,1,4762.07331224889
532,0.813247689726054,357.921440762541,24.3591795158645,21.290353559212,1.099147203996,3690.42780258091
533,0.939518757133834,567.218909741641,22.5726621430703,10.2548454477809,1,6690.31392274003
534,0.936800118403314,474.349561099902,22.1084015860917,24.3212905066629,1.35156654025767,5622.98662601594
535,0.902633836605592,302.79438196283,15.8963210277078,0.325324391677975,1,3417.28663008301
536,0.906632193857778,528.986313906495,25.5664084005995,19.2250586744639,1.16885063765489,6047.24045009153
537,0.756741328841033,465.538444422941,19.9366312150077,17.0345347948641,1.23217421658808,4442.3244727306
538,0.921484051843891,413.845028362072,21.9801529942563,18.8536965738401,1.12031817819467,4819.01506176495
539,0.921529578165153,411.957975526894,18.544927672165,9.76461796964044,1.28422006151367,4772.38839544889
540,0.78754511128897,509.270318034568,16.6265315305639,23.0203127379519,1.17045231101979,5067.80547043014
541,0.810054536758164,456.830241563088,23.6780900876618,10.2150041837913,1,4650.54175277759
542,0.734340418018907,587.700349319145,18.6463093613954,2.40196372190055,1.25800456858273,5399.9430794918
543,0.777837672430579,455.463050616057,24.2553784069462,22.5524400792659,1,4481.08040211321
544,0.960891683876657,624.349298805002,21.0709842957404,14.6953965483428,1.09426323889955,7541.51266620307
545,0.864423275886032,484.787221713482,16.1567096069661,18.0390217400157,1.11033789025749,5285.04702956455
546,0.824255405548829,459.946623748962,19.4847123232806,13.6189687082351,1.02466056996136,4772.59516183998
547,0.784280035686287,630.891515111934,25.4063460893539,6.14923473184467,1,6199.41341593184
548,0.98,413.024716764801,17.1273105733428,22.5500571416298,1.03941496593392,5125.8499483652
549,0.98,326.351375472765,25.3177805442609,16.0470771607867,1.3761236292688,4044.98275639408
550,0.853510125569557,301.450471911555,17.8529444280281,9.89914882650722,1.29041093189602,3241.48494795175
551,0.856314660099906,571.338075150885,17.4337852401001,19.4269238442108,1.10120222378758,6165.47129937739
552,0.845566781812288,498.499092827078,23.1339838587783,15.1605921137013,1.15381977805224,5307.38629997857
553,0.917013143773309,549.996497871738,18.7495623294878,16.8795910743195,1.29942573222775,6350.86164035091
554,0.848939369369526,286.599988724808,16.1266911484161,13.9934838317336,1,3076.96402913508
555,0.98,306.496020242908,21.221036567225,27.7193611946108,1,3836.07116988778
556,0.924702302033882,200,19.495530482353,25.6007722224667,1.17340702194975,2382.77503410859
557,0.98,391.780952332675,27.3521881883901,21.7991070215364,1.19810205169169,4863.40604071859
558,0.814858584205234,486.093639315345,19.9466254991232,8.52393310463628,1.13785741690597,4972.05708423041
559,0.956977055494039,410.271846084894,26.8612489259221,21.0510238709068,1.04695790585133,4968.19533074767
560,0.944906819940871,439.626332505187,29.1407844433631,18.9565816643493,1,5246.31060751403
561,0.843286311348112,629.260530860269,21.3850753567536,21.225450701608,1.05073933016242,6686.78229541297
562,0.890065203703255,394.531359358937,25.5913612929308,13.5641625986289,1,4425.70190162842
563,0.765282863706868,454.578492724482,19.8090031671578,20.4486895558463,1,4395.46122875385
564,0.816300463758583,613.960793667264,27.7032063800242,17.3360998528814,1.36925106036272,6307.1604065512
565,0.853706144983099,422.296409274573,19.8207980770972,6.91482071680869,1,4524.1726698372
566,0.925483239404706,493.487024710607,22.6778328852422,13.6673924482255,1.36535579318923,5746.87145582863
567,0.893857694483108,605.820752698953,21.9325257484209,20.7442297921266,1.06344193478484,6824.5964342163
568,0.98,666.958347861479,20.0123503351708,11.3350110793056,1.14946800907043,8203.56469387628
569,0.833410867408941,333.430080553262,24.0125721973083,22.0873504811517,1,3528.77667194638
570,0.98,669.300242630995,24.5161023213231,20.0566137819405,1.05130622187841,8257.89441674859
571,0.862776068259564,446.321900328886,19.1743499319612,16.6804805848451,1,4856.62273766568
572,0.98,414.822979419239,25.3901424365413,9.76095308239957,1.54616577158066,5110.27869994793
573,0.882074244179127,444.783634620872,23.0564847189934,9.6448502878684,1.27841976675226,4929.67477622681
574,0.776248136366078,639.442189105333,25.5513926972662,27.5521743551304,1.07500950188963,6268.73456707376
575,0.98,447.885330781239,23.4548515039631,12.9558263257689,1.0399116990208,5524.68543146793
576,0.887682724469827,410.726748887391,27.5636536920196,25.4071219570591,1.34110693608763,4625.09838303176
577,0.961734553393316,500.457959837824,25.6907396195211,12.8347632500691,1.01951368693077,6053.37731211614
578,0.937783194540975,375.959531496635,20.489995802907,0,1,4407.10663081303
579,0.917877667396932,296.949673529374,18.106569325981,0,1.13284215999133,3407.04342091778
580,0.919381604717694,327.42077209661,25.3183695013822,15.553842189133,1.26281552066903,3805.70768502521
581,0.961468937170889,308.711455770136,25.7206358180053,18.5220782549746,1,3763.6311495794
582,0.85902215073221,342.883173736416,19.6989478811337,13.2554210863961,1,3715.96311790326
583,0.95918776429359,294.691340317961,20.5818548224603,12.2752641917091,1.24540573215066,3568.6269481018
584,0.98,480.494371397485,26.0424108727063,13.248033866555,1,5925.00526918686
585,0.79341463709192,313.204608323906,22.006264764005,15.2287048153148,1,3142.51204002363
586,0.803038566893629,401.811482778967,21.336312301021,13.9499937706306,1.13432412797483,4066.98361517005
587,0.971562723901332,663.885695501578,21.7785051680988,17.3224485278683,1.44332776816441,8113.07196933717
588,0.905782611687712,440.845563431149,18.5722040701985,15.0546235721862,1.06024135096943,5032.28672121666
589,0.912235337665385,566.250448700409,20.194666050545,15.1298113558426,1.59846251893239,6498.32671163045
590,0.816988707876114,322.858852110697,21.8150571699188,12.1936375177385,1.19051700722519,3327.03664763332
591,0.921878872365286,377.262040934115,23.7137578955843,22.8838087017394,1,4410.66211031625
592,0.857469574619489,220.308160240492,21.1008710626438,10.5150131840256,1.92230450163774,2388.39321722879
593,0.911122010818202,355.160928839043,24.9650559666166,7.55307622782631,1.11924073001172,4065.5820676003
594,0.98,386.573512722135,26.5378664571091,19.6610675973592,1,4793.32906958239
595,0.863977497082787,412.978861875227,19.4896928144894,16.8195673263815,1,4503.6507259302
596,0.916879626174129,299.65447608989,24.4725629445929,13.491567395001,1.21877298974533,3471.44898004268
597,0.98,313.695756016785,21.6361127161003,13.7042917157227,1.16089876578348,3883.06362884985
598,0.98,438.584385491113,26.5337615415923,22.5659042048474,1.39947381529598,5439.00248062839
599,0.98,286.388607628815,17.9755838263992,5.89481020410079,1,3525.59118545304
600,0.903660673584275,424.513279466527,24.3994142215038,23.9324081845082,1,4860.07977915392
601,0.98,450.957868589103,22.3768527271067,18.3236369684367,1,5578.10538290372
602,0.843825867452581,502.777042749215,20.161343464971,14.1600774496113,1,5339.04934682509
603,0.791912490627232,373.566299666082,15.5709623984703,14.4221102507659,1.28464475394135,3732.16088253343
604,0.825784026717161,551.610266878282,22.8352417051341,13.343239853861,1.36845735337594,5726.94274502387
605,0.906912338219151,504.520824258455,25.1465455630914,23.109553721272,1.40350353753601,5782.32702330779
606,0.953711297810188,303.598870322152,18.247781821415,15.2839885617757,1,3663.05044555898
607,0.870385217869284,526.489211690427,22.5745930192524,10.6452304505666,1.26541281009195,5755.90169396245
608,0.953658671225165,575.696881077674,20.7000436505884,16.3959774542197,1,6909.63753117986
609,0.947939709717065,499.136965849321,24.0845664616074,28.6687273553089,1,5995.92555671472
610,0.952573125267348,545.511752660707,18.6627535745103,14.131247868875,1.42811044922577,6535.88107961512
611,0.888003075918209,214.3198289286,23.8368204871599,6.09377978863244,1.11437408441831,2395.19222707458
612,0.940812727742415,345.118285687858,21.203969604342,9.67080820218002,1,4085.94120522975
613,0.888842099672734,373.261043190034,20.3891068352999,12.7052835552323,1.0139869510238,4181.00558967482
614,0.784557741864029,446.261532936232,15.5151204728261,12.4038606884626,1,4405.66889181179
615,0.98,504.654314873059,16.5804651186786,19.7940017088244,1.11837313244763,6240.20972221892
616,0.715672493679348,402.901115819111,22.1693501457447,21.4646765417852,1.05548633799819,3650.40061406573
617,0.768954068072495,433.45679369928,20.8335187247722,6.88769615990886,1.43836158510447,4182.24352655445
618,0.98,485.194390047004,26.1948736700946,5.9383548016224,1,5961.09004119257
619,0.869156428087389,357.989916949558,18.5371650064194,2.48984494820244,1,3895.85766306475
620,0.957079908911703,402.420222264574,19.9499628346292,20.2995144562063,1.06724228165458,4872.63864320517
621,0.869757646246668,540.551304339769,19.5608469186401,20.4850473153489,1.08232451038717,5930.30895633529
622,0.874367009844534,654.317093065549,15.8564748081439,13.3928663766159,1,7186.54684350455
623,0.846103545488245,455.322409476972,15.0808358543812,9.49658200467803,1.21544068604526,4839.72908759649
624,0.901745815926699,453.522043383455,21.709649927633,15.1607766855211,1.42053295935921,5153.03356397157
625,0.890054690145922,239.567885797244,21.9059004764544,13.7764458164827,1.59791693933324,2702.14187516475
626,0.933616358093431,434.774319579088,21.2130514053539,11.9711129884564,1.38999007772876,5107.43449120655
627,0.924464960087051,459.987850132816,22.5166126947976,17.8320264828659,1.33029856487671,5364.98836987179
628,0.98,405.287151032815,22.7113186753898,17.8176686873051,1.11030173897789,5017.15154609266
629,0.817906998183279,346.256417215989,15.6238612171079,5.53433129550884,1.25635416010867,3553.64903997591
630,0.920663929613799,423.436386015413,21.4286562164136,0.568507207927219,1.01001020167138,4874.60280087039
631,0.953409486700437,271.537666518445,23.6799072246198,19.6424438602003,1.04567671605223,3292.2642176447
632,0.98,358.534425173089,22.1709530332436,4.10408974305518,1,4404.11273221492
633,0.813253833758893,402.900990946125,24.4182793281204,10.7299982127924,1.06424467935818,4121.93833045075
634,0.936095167122919,387.75217258183,20.1855330538562,5.25484303171054,1,4551.91878443871
635,0.98,358.804338715855,24.0486886506749,14.0903522895787,1.85986826727456,4436.77878500058
636,0.904057404199216,561.273178863463,23.8784564660539,20.2784186373779,1.00086654908347,6397.78822766802
637,0.969381244637745,481.478655965179,22.1186900454873,11.1760724512394,1,5866.70635989425
638,0.846145179590681,501.855440366581,29.3452620048684,13.7365298237567,1.0888100975221,5342.90131695328
639,0.961507635014181,568.070990248457,17.8630690633163,19.636008071071,1,6884.19794446908
640,0.98,449.473693967286,19.8072959672642,15.2573250991308,1,5550.90928689069
641,0.98,293.089720263546,24.378756010652,24.036429925932,1,3661.01617721068
642,0.899554352587826,466.682350768184,24.6635419155479,23.143619072426,1.05530061141803,5310.03357868169
643,0.867069074962022,482.017137682844,19.5884589532726,14.7503082783255,1.01875252029163,5262.6455295442
644,0.98,543.628315404135,19.7909308676226,27.7747023779738,1.36634924186125,6741.10448869189
645,0.911608592895847,424.587487410812,18.0113364665288,14.7521049288972,1.37940564537953,4878.56446134637
646,0.844318313726378,338.773904961269,20.2724806839463,24.6150040686993,1.00884885990682,3637.76134832544
647,0.98,388.723973009745,25.6185259760749,18.527052732375,1,4816.33820440256
648,0.915205935075073,372.628144614162,22.1245370960403,8.62355246007472,1.00439317267511,4286.57059826484
649,0.7,506.85713113203,20.1960898869871,16.12546051392,1.17001410231391,4468.86336448449
650,0.846338862398897,467.336583760975,20.5889937446914,23.0768233066773,1,5002.65634537609
651,0.781225048741437,400.288315207076,16.537683275283,25.0908032380346,1,3967.74542392623
652,0.930548525602995,586.371288130891,23.570403212821,9.52623876961878,1.35804097365289,6847.18060265146
653,0.952810698163545,514.399415618415,29.5947116247258,18.9546004295214,1.06464060207163,6180.74626733476
654,0.921142286687522,433.08022159579,26.2651402246694,10.6675879144433,1,5016.08541947341
655,0.98,355.867739023883,16.8917489637929,7.67041642635453,1,4381.93082733604
656,0.98,347.904475939411,27.9117199511287,11.6907806952381,1.5855812627423,4296.20072550179
657,0.967303510001677,363.40060658262,25.2369094663923,12.3756214203172,1.34555490351297,4429.89647466631
658,0.743268432261229,273.571326245219,24.1761444312001,16.5626729690884,1.2783739980792,2578.64317053923
659,0.98,398.83978321085,21.71743072588,10.0612104199928,1.06344612001379,4915.36730296769
660,0.904862719560163,344.69935552343,21.3996343481681,17.5972206407396,1.10353439539082,3946.58916014662
661,0.937546007699121,404.663660450059,18.7330929188045,12.3170360105437,1.50773370278514,4777.02835526344
662,0.972196268524521,653.969240447368,16.4490992876572,9.87239467729927,1.48759964046686,7976.12440695935
663,0.870628711278067,393.227227888191,17.1465112360882,9.97137440825095,1,4305.48052774896
664,0.98,452.25229210882,19.1159829335423,9.68939273212407,1.16494872152843,5568.57739296549
665,0.849243827249939,411.469556066924,21.8429059667152,15.4213361395676,1,4407.26418096227
666,0.943999151181937,928.481902370507,23.0322580885757,12.3696582054578,1,10991.1074371084
667,0.7,723.539106307231,21.679524332548,13.710998534456,1.30322371011365,6359.76027711063
668,0.98,473.534741863955,17.0733237170165,12.880366911056,1.03173802751867,5838.66886655196
669,0.855761152555349,669.982499469845,32.4216931908013,29.1996849298419,1.51331419455549,7241.77631731729
670,0.760102673724167,367.10455337432,25.1589952334939,25.5915399516467,1,3546.32100077761
671,0.840431143928826,304.025493965417,24.9927411516178,14.8311251933755,1.08613417715756,3231.29978949708
672,0.898215092834956,534.367943878363,27.8846544257315,11.7312816255907,1.56923631858401,6031.32854662732
673,0.803730635299104,638.752909385155,22.5304977253779,4.21941502490784,1.30819478950002,6427.4898400967
674,0.961983253217964,470.394714564384,27.0261986858417,21.8528230639043,1,5719.4641221338
675,0.891296400865907,474.194476937264,16.1364295809203,4.78038783113145,1.0349115818217,5295.88010996433
676,0.7,337.519916505304,21.1034821388698,6.12699800714819,1.17540833817875,2966.16596523642
677,0.866319642146737,511.320636263411,18.4270715235078,12.0482463599848,1,5568.40178029973
678,0.98,240.261179846918,18.4788916418451,10.9870083468698,1.4213384304286,2975.50125766454
679,0.929988948087377,372.833000957978,16.0884612771303,5.74348848308884,1.38506614854651,4350.15627210284
680,0.946152770766725,433.168562559438,23.8563997180985,23.7992163742899,1,5190.59852947698
681,0.971562084506347,453.421470508164,24.2617117875853,6.14937293674797,1,5524.51235585206
682,0.872431863586293,357.848248807107,22.5929353196491,16.8807254514647,1,3946.65953064137
683,0.848515067571794,282.176864927905,15,9.40780366292734,1.30035447262358,3016.83950962598
684,0.863022442276235,501.609151712253,25.2507678209974,12.7452172722919,1,5444.24766534826
685,0.977694410598498,415.499142283138,24.2874191055883,25.0921485880622,1.03619873352589,5151.48722300704
686,0.98,478.312180839754,21.3217554398994,12.9580042605399,1.04577462459711,5897.42074781297
687,0.918652601120576,241.540691935568,24.0678491823297,24.1218481837632,1.13849812214008,2840.12860727197
688,0.765086095487874,444.772075611365,18.5314052162949,15.4361186452663,1,4289.04151312559
689,0.817862146494148,462.537974109902,19.1484280916806,10.2125956386613,1,4753.71124042817
690,0.900321533672396,317.508257661702,25.4704811118083,23.1698306913999,1.32993407485922,3635.82491115445
691,0.959922431046843,396.277515263585,19.2743577310443,8.93273873726626,1.4142629592499,4780.67015661654
692,0.796228723851339,316.364075346989,21.6823265909587,18.7279206067008,1.2895523547302,3193.46217479947
693,0.98,290.396247984801,23.627542725987,9.29884267373835,1,3584.6926352746
694,0.897409910192608,560.600072419243,24.5973656576599,21.4062314261119,1,6346.23125071153
695,0.98,374.60218992052,16.5257513692587,8.99996896879479,1.1904531110956,4615.33673529463
696,0.942582955445695,500.579374748576,15.7602982116098,15.11364784471,1,5940.70743162998
697,0.98,402.31343036229,17.0128303683089,22.3464347210209,1.39433020422287,4994.03804001786
698,0.951356856820442,458.790072824651,22.9144568895823,23.0461248880287,1.15599541714301,5521.68878709211
699,0.97588842792403,482.16689836777,21.8040666822526,16.8420054226227,1,5931.07146014902
700,0.967899115399038,438.924568713499,18.6341923343961,23.3103559894558,1.50330484255722,5378.11999113424
701,0.938790736116882,407.450561488244,25.6182479308126,30.0210255658483,1.51510998875734,4865.93553895466
702,0.928725598948182,423.387458799374,22.4021002298245,8.74933151399402,1,4939.51182520965
703,0.98,673.333616267716,19.8079329991048,11.0062142813708,1.09402514905884,8280.69506926676
704,0.962534467246124,600.001229470416,22.011117834497,8.89439064372607,1,7244.7067696208
705,0.944839235660773,594.499170957963,25.4786748361307,10.8352597255198,1.023608967956,7052.0395141628
706,0.98,223.407719222725,17.0944446745941,12.3826677939144,1,2773.14960379249
707,0.898632148124496,629.173386855627,18.0502270349409,15.7741342868919,1.11007972901532,7109.96833469757
708,0.747895939879784,549.740335833987,26.1615656404635,8.05074411911639,1.30270072400752,5157.42042099894
709,0.917251446965506,354.31506476657,21.5693605795244,19.4053072232025,1.08187750258654,4115.84871137304
710,0.927988947090693,200,22.2957473135798,11.0626950243202,1,2350.77054384954
711,0.98,556.46945868587,21.3490772261459,11.7041714720116,1.14529408169341,6851.16113302962
712,0.899331674021557,459.796102401935,17.046226691585,15.090213011151,1,5209.57830060748
713,0.930343118568168,612.566795911314,16.77995929425,21.4830644304858,1.25862951985261,7183.67615396901
714,0.931715271265982,268.825131456695,21.4578784448022,18.9878060049129,1.03762731384545,3183.92968994644
715,0.726937336740576,585.20112287221,17.2138766805993,18.2101687581235,1,5357.26977621487
716,0.958635622158793,305.271642038498,16.4695499641738,11.6363264732358,1,3691.5183723676
717,0.98,280.837266045508,23.9591641185993,15.7720980395443,1.30385403917241,3486.62647729373
718,0.796323883487234,376.692221236081,25.162136379984,4.38045876395155,1.03063842391293,3760.07744797996
719,0.924967143807307,525.985417954974,18.8831060856487,13.465306672638,1.11875915997592,6118.85527038674
720,0.949326968802501,516.311416020586,24.3792577060135,13.9928682111249,1,6166.70581560304
721,0.778023749051704,463.229747292368,18.431414672655,0,1,4505.04680825852
722,0.830376818442031,411.308702271083,26.5744560514525,12.2356031704003,1.04534542729224,4299.74562856435
723,0.98,593.891490074232,26.5101949205753,21.1146181333852,1,7337.24773072149
724,0.892600649291659,404.548313274953,25.9446056556278,31.4823112629845,1,4598.05448316199
725,0.820686312949895,553.616970477009,27.005422685306,11.4591587100758,1,5707.53650272468
726,0.87267035173907,423.362316381274,22.4786265085785,4.47545347150643,1.08789505217362,4629.91355603443
727,0.95118695995932,380.461602381082,19.670282609374,6.04941342305567,1.05350843785423,4540.88880636665
728,0.937774189794281,435.20913409828,20.9143124980731,13.9602090074489,1.33996330139952,5140.87323507502
729,0.976942889241415,378.017331194362,22.588851576888,25.3598974063035,1.4997554353007,4690.5923108333
730,0.870976008437472,529.919762542315,19.1057487492132,8.36019576021855,1,5791.18708443946
731,0.98,451.024599909733,22.3028975625768,22.1066270812049,1.074616555512,5590.04483251297
732,0.893367268794036,372.467623468916,23.1913004882439,7.69456947041563,1.2158042039487,4180.00202319488
733,0.849790161358995,571.752448010544,25.8412178314664,25.1293669733156,1.18651881960094,6137.43412959882
734,0.899678058742219,408.282510193195,25.4642319514334,12.8668756228688,1,4626.26333941005
735,0.903738248102405,456.475660822577,27.5967125755825,19.95938624509,1,5210.7956074398
736,0.98,546.787801134627,26.133060233416,11.0832941820253,1.02902917020368,6730.73544879433
737,0.98,495.025106929386,22.3998143018081,17.7100513584052,1,6116.12511087869
738,0.879028780566249,327.500279640782,31.3832918207594,8.40655592626165,1,3620.69595691065
739,0.98,573.966045658032,24.2998435599649,8.82130215794532,1,7057.01868765526
740,0.98,507.155590087874,16.8098933115276,23.3581579586128,1.20782093191976,6281.32896297478
741,0.98,379.316942635698,21.6823662907597,25.1058967219316,1,4720.44388364978
742,0.843342819776712,374.703504149126,23.745255301171,25.3933739565907,1,4014.28983090532
743,0.936349432141114,609.5025311313,20.22247311979,17.8766876036284,1,7184.05834027572
744,0.863264744337549,491.296352659878,23.3623723711504,24.7404729003507,1.36259517687503,5365.55798745058
745,0.975842453466331,465.112005633513,24.3241324457155,3.50133640767085,1.28155206140099,5683.70076705708
746,0.732155156967178,597.724219350174,15.5571606979614,11.7374875959722,1.06149153226294,5496.11685673732
747,0.944967163001037,703.942608330992,22.8865182928164,10.8552378902997,1.05604024644796,8345.80664893479
748,0.848666235323498,290.504022447775,26.1668743944305,19.3237483800913,1.20734777057305,3130.96017683379
749,0.904873374487542,368.324509020471,21.9874310650497,11.9682417977877,1,4198.5772473245
750,0.963877030579788,330.964519477326,15,5.57162989423589,1,4003.72482649724
751,0.98,497.93202963798,15.1509220415816,17.1931501395865,1,6150.21522447564
752,0.945443610330012,343.859600938726,20.7474865918633,21.1553986314905,1,4123.75199135721
753,0.98,480.587306223291,26.5895061435927,13.4707442066648,1,5926.79848920291
754,0.877249353885157,540.266822069132,18.1002816894689,8.75830000071783,1.36219024354193,5947.40864637195
755,0.926429019834554,623.320968745185,22.5031157741714,4.15865349453966,1.11789459295271,7229.84101830392
756,0.90341315407299,422.581878593362,18.0054071278129,9.23422010740102,1,4797.10229516438
757,0.7,565.926158214788,20.8776309108931,11.0315510735445,1.52406097006426,4975.02014163384
758,0.941883006762732,333.712081934645,25.5893114372822,19.5931713360693,1,3984.33516446078
759,0.98,563.909212347296,25.2894166794316,17.053754027719,1,6958.02588809587
760,0.947006729469372,305.464171368113,19.0531412175285,18.7249723861238,1.14862693103392,3669.15584829372
761,0.96219068409572,414.360864165407,21.4877263601508,11.610770754155,1.16109899943886,5017.19236828704
762,0.938479163506617,557.742848416347,17.7292551755613,22.5625584026349,1,6606.39899572846
763,0.790488572265961,330.661833626982,21.6854966492525,11.4952471522808,1.0241182886953,3294.56559411072
764,0.788021429569086,365.869494812808,22.2307531936377,14.4471505291479,1.15485646403509,3638.06652186589
765,0.950741604146377,554.184208623337,20.744617707358,20.3739608816819,1.24792361415825,6644.18591049367
766,0.863929058585276,468.571589757817,19.6742265267523,9.90543164969596,1.2203570265214,5085.83042596097
767,0.832938553211264,504.533970229695,29.9111450263984,7.652676042232,1,5272.19506684565
768,0.907870342049519,522.12005586042,26.9762264254959,21.3893686201715,1,5983.47274152768
769,0.939019488477971,468.781585985604,17.3067311925812,13.1090176253291,1.05134682648233,5539.36693257613
770,0.863060895358419,354.104784347235,24.5982792315312,18.0619314885143,1,3866.94054315495
771,0.98,372.393490030027,20.4895993534515,11.1581726453743,1.35998337084581,4594.62528044523
772,0.954935696474492,242.663678146546,21.4766202929636,18.8175326980788,1.07372929257478,2950.51120732809
773,0.885374315358953,566.380069633738,22.8548881754371,9.87075349565135,1,6294.44751466646
774,0.98,469.856979392595,23.7036316472031,4.49084353458664,1.23347913396716,5768.95107755098
775,0.977274631856042,418.594674386835,26.2891974031636,16.7135576937416,1.07818810327269,5162.52566168015
776,0.956955651111862,440.007603674067,22.5840311879995,12.7436055588538,1,5299.93223191635
777,0.937097098006051,625.770437252417,20.3389648664564,13.6372633128411,1.3094658287659,7368.43407921584
778,0.801269596161797,249.62567723825,28.9349388381507,6.85828401777851,1.33437576879405,2516.70432329971
779,0.98,466.759112960481,19.7965080740564,10.6843829229899,1.10138855460341,5749.21121955948
780,0.86846149457798,451.007592414088,22.7048835266737,11.0783578492135,1,4924.89747882003
781,0.98,477.859220041465,20.69848247955,9.75245623193367,1.11369379257867,5882.44766682983
782,0.98,236.262610790342,24.3753061062018,26.3924828985907,1.35601781199829,2971.81088190355
783,0.943686981259706,592.559011728929,17.6968021757571,6.93306054818261,1,7009.50572939767
784,0.837955156148531,525.025346750033,17.0924044298265,14.7891568014571,1,5536.52415581386
785,0.817609112848556,488.262801878268,30.5116975178603,5.10390383722009,1.58951533582942,5002.62044837326
786,0.871669194688469,544.443446595783,20.7189506238325,12.0774338655145,1,5963.76483924888
787,0.91240557025527,491.591532705687,22.0893442656371,19.056269700946,1.19885473177793,5658.79679900773
788,0.891892438493119,534.617235359934,18.250618278194,8.23322677491911,1.05111747863154,5982.29282943511
789,0.927754518771466,287.122486937471,18.7795379388908,24.3972206750386,1.06304420358951,3397.64370389444
790,0.78857569252472,472.668474889075,15,8.13282916515155,1,4678.42592817647
791,0.98,465.866936056622,20.1080672334764,18.1339272220489,1.41932165484573,5760.18371272644
792,0.80077297622096,438.259390842858,26.5268561938978,15.8072554427332,1,4424.80252848554
793,0.966464009221875,491.051980170581,20.4917225443584,20.3599942542572,1.10443886158278,5991.33242367412
794,0.961789540770555,673.29947033181,26.2251057086658,15.4539722032899,1.17007347512921,8139.24526112906
795,0.92514948823654,695.992632747958,23.0572089471089,15.9998748522611,1.19619250693876,8093.12217813395
796,0.98,440.879954518112,21.3086097857427,7.76350138501945,1.38645374593088,5423.60413691883
797,0.892649604286795,356.577779815874,22.7476648848307,10.205086736348,1.09658598051167,4006.06637553704
798,0.959373926827957,551.203265308838,22.1365381103788,23.5821466267429,1,6677.99780383365
